zone,num_passenger,date,day,time
246,619,7/19/2018,Thursday,1
249,737,7/19/2018,Thursday,1
261,224,7/19/2018,Thursday,1
262,1253,7/19/2018,Thursday,1
263,1297,7/19/2018,Thursday,1
4,108,7/19/2018,Thursday,2
12,42,7/19/2018,Thursday,2
13,762,7/19/2018,Thursday,2
24,211,7/19/2018,Thursday,2
41,142,7/19/2018,Thursday,2
42,65,7/19/2018,Thursday,2
43,942,7/19/2018,Thursday,2
45,128,7/19/2018,Thursday,2
48,1710,7/19/2018,Thursday,2
50,856,7/19/2018,Thursday,2
68,1287,7/19/2018,Thursday,2
74,213,7/19/2018,Thursday,2
75,403,7/19/2018,Thursday,2
79,913,7/19/2018,Thursday,2
87,464,7/19/2018,Thursday,2
88,219,7/19/2018,Thursday,2
90,973,7/19/2018,Thursday,2
100,1465,7/19/2018,Thursday,2
107,1622,7/19/2018,Thursday,2
113,888,7/19/2018,Thursday,2
114,380,7/19/2018,Thursday,2
116,75,7/19/2018,Thursday,2
120,2,7/19/2018,Thursday,2
125,403,7/19/2018,Thursday,2
128,1,7/19/2018,Thursday,2
137,854,7/19/2018,Thursday,2
140,1688,7/19/2018,Thursday,2
141,1570,7/19/2018,Thursday,2
142,1852,7/19/2018,Thursday,2
143,854,7/19/2018,Thursday,2
144,338,7/19/2018,Thursday,2
148,340,7/19/2018,Thursday,2
151,590,7/19/2018,Thursday,2
152,48,7/19/2018,Thursday,2
158,449,7/19/2018,Thursday,2
161,2684,7/19/2018,Thursday,2
162,2558,7/19/2018,Thursday,2
163,1661,7/19/2018,Thursday,2
164,1326,7/19/2018,Thursday,2
166,316,7/19/2018,Thursday,2
170,2554,7/19/2018,Thursday,2
186,2202,7/19/2018,Thursday,2
209,108,7/19/2018,Thursday,2
211,301,7/19/2018,Thursday,2
224,137,7/19/2018,Thursday,2
229,1471,7/19/2018,Thursday,2
230,1960,7/19/2018,Thursday,2
231,964,7/19/2018,Thursday,2
232,57,7/19/2018,Thursday,2
233,1056,7/19/2018,Thursday,2
234,1246,7/19/2018,Thursday,2
236,3084,7/19/2018,Thursday,2
237,3165,7/19/2018,Thursday,2
238,1408,7/19/2018,Thursday,2
239,1611,7/19/2018,Thursday,2
243,15,7/19/2018,Thursday,2
244,58,7/19/2018,Thursday,2
246,826,7/19/2018,Thursday,2
249,814,7/19/2018,Thursday,2
261,384,7/19/2018,Thursday,2
262,1054,7/19/2018,Thursday,2
263,1071,7/19/2018,Thursday,2
4,67,7/19/2018,Thursday,3
12,100,7/19/2018,Thursday,3
13,858,7/19/2018,Thursday,3
24,151,7/19/2018,Thursday,3
41,211,7/19/2018,Thursday,3
42,58,7/19/2018,Thursday,3
43,1404,7/19/2018,Thursday,3
45,139,7/19/2018,Thursday,3
48,1521,7/19/2018,Thursday,3
50,678,7/19/2018,Thursday,3
68,1412,7/19/2018,Thursday,3
74,203,7/19/2018,Thursday,3
75,493,7/19/2018,Thursday,3
79,890,7/19/2018,Thursday,3
87,573,7/19/2018,Thursday,3
88,428,7/19/2018,Thursday,3
90,1047,7/19/2018,Thursday,3
100,1387,7/19/2018,Thursday,3
107,1444,7/19/2018,Thursday,3
113,864,7/19/2018,Thursday,3
114,532,7/19/2018,Thursday,3
116,33,7/19/2018,Thursday,3
125,431,7/19/2018,Thursday,3
127,2,7/19/2018,Thursday,3
128,5,7/19/2018,Thursday,3
137,812,7/19/2018,Thursday,3
140,1407,7/19/2018,Thursday,3
141,1585,7/19/2018,Thursday,3
142,1884,7/19/2018,Thursday,3
143,775,7/19/2018,Thursday,3
144,474,7/19/2018,Thursday,3
148,265,7/19/2018,Thursday,3
151,633,7/19/2018,Thursday,3
152,37,7/19/2018,Thursday,3
158,365,7/19/2018,Thursday,3
161,3610,7/19/2018,Thursday,3
162,2823,7/19/2018,Thursday,3
163,2096,7/19/2018,Thursday,3
164,1578,7/19/2018,Thursday,3
166,364,7/19/2018,Thursday,3
170,2573,7/19/2018,Thursday,3
186,2042,7/19/2018,Thursday,3
209,108,7/19/2018,Thursday,3
211,456,7/19/2018,Thursday,3
224,126,7/19/2018,Thursday,3
229,1277,7/19/2018,Thursday,3
230,2131,7/19/2018,Thursday,3
231,1083,7/19/2018,Thursday,3
232,50,7/19/2018,Thursday,3
233,938,7/19/2018,Thursday,3
234,1282,7/19/2018,Thursday,3
236,2993,7/19/2018,Thursday,3
237,3626,7/19/2018,Thursday,3
238,1240,7/19/2018,Thursday,3
239,1762,7/19/2018,Thursday,3
244,50,7/19/2018,Thursday,3
246,910,7/19/2018,Thursday,3
249,743,7/19/2018,Thursday,3
261,570,7/19/2018,Thursday,3
262,864,7/19/2018,Thursday,3
263,1115,7/19/2018,Thursday,3
4,58,7/19/2018,Thursday,4
12,71,7/19/2018,Thursday,4
13,668,7/19/2018,Thursday,4
24,174,7/19/2018,Thursday,4
41,224,7/19/2018,Thursday,4
